StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,CAS_1,CAS_2,CAS_3,CAS_4,CAS_5,MDI_1,MDI_2,MDI_3,MDI_4,MDI_5,MDI_6,MDI_7,MDI_8,MDI_9,MDI_10,MDI_11,MDI_12,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,Q1,Q1_3_TEXT,Q2,Q3,Q3_7_TEXT,Q4,Q4_9_TEXT,Q5,Q6,Q6_9_TEXT,Q7,Q8,Q9,Q10,Q10_3_TEXT,Q11,Q11_7_TEXT,Q12,Q13,Q13_6_TEXT,Q14,Q15,Q16,Q17A,Q17B,Q18,Q19A,Q19B,Q20A,Q20B,Q21,Q22,Q23,Q24,Q25,Q26A,Q26B,Q26C,Q26D
2020-10-26 13:49:55,2020-10-26 13:53:53,0,75.175.128.189,100,237,1,2020-10-26 13:53:54,R_9N8CGhBCXWrkZkl,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,4,1,1,1,,2,6,,7,,1,3,,2,1,2,1,,3,,2,3,,2,2,1,2,1,1,5,3,3,3,2,2,6,3,2,4,,,1
2020-10-26 13:28:39,2020-10-26 13:53:57,0,70.175.51.204,100,1518,1,2020-10-26 13:53:57,R_yR4U9WleTEFP1UB,,,,,36.29730224609375,-115.24179840087890625,anonymous,EN,5,1,2,2,3,2,2,1,2,2,2,3,1,1,1,1,2,5,3,4,5,3,3,3,3,2,3,3,2,,2,6,,2,,1,3,,2,4,2,1,,4,,2,2,,2,2,1,4,2,1,3,2,2,2,1,1,6,2,1,4,,,3
2020-10-26 13:50:14,2020-10-26 13:54:30,0,131.216.14.84,100,256,1,2020-10-26 13:54:30,R_3ewsQcw4k94Nklw,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,2,2,1,2,2,2,2,2,2,4,3,2,4,4,3,3,3,2,4,4,4,3,3,4,4,3,2,,2,6,,8,,1,1,,2,4,2,1,,3,,2,1,,2,2,1,1,4,1,6,1,3,2,2,2,6,3,2,4,,,3
2020-10-26 13:47:52,2020-10-26 13:54:39,0,68.96.234.188,100,406,1,2020-10-26 13:54:39,R_vqVOr7uiKl1Op6V,,,,,36.12359619140625,-115.27570343017578125,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,2,2,2,2,1,5,5,1,1,2,,2,6,,2,,1,3,,2,12,2,2,,2,,2,2,,2,2,1,3,1,1,4,3,3,3,2,2,6,2,2,4,,,4
2020-10-19 13:54:47,2020-10-19 13:54:55,0,70.189.223.177,5,8,0,2020-10-26 13:55:07,R_YYVdnXYJoRpNYYh,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 13:52:52,2020-10-26 13:56:48,0,98.160.199.69,100,235,1,2020-10-26 13:56:48,R_1rAP0L8up9SWugu,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,2,3,3,3,3,3,2,,2,5,,8,,1,4,,2,6,2,1,,4,,2,2,,2,2,2,2,3,2,8,1,4,1,1,1,6,1,1,1,3,2,
2020-10-26 13:49:58,2020-10-26 13:58:49,0,70.180.223.110,100,530,1,2020-10-26 13:58:50,R_1nZT3mdCyOXjFc9,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,1,1,1,1,5,5,5,5,5,6,4,3,4,4,6,3,2,3,4,3,3,3,3,4,3,3,3,non-binary gender,2,6,,7,,2,3,,1,9,2,1,,4,,2,2,,4,2,1,2,2,2,4,1,3,1,2,2,6,1,1,4,,,4
2020-10-19 13:58:03,2020-10-19 13:58:50,0,98.182.240.60,13,47,0,2020-10-26 13:58:51,R_3lEv0S45eHmdEW4,,,,,,,anonymous,EN,5,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:58:55,2020-10-19 13:59:07,0,71.38.187.215,5,12,0,2020-10-26 13:59:14,R_3I6LXjcJHma4md3,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 13:59:37,2020-10-19 14:00:31,0,172.58.75.201,0,53,0,2020-10-26 14:00:31,R_3Mlf7Tntx8jx8kB,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 13:56:04,2020-10-26 14:01:59,0,172.58.79.30,100,355,1,2020-10-26 14:01:59,R_24jetbGrdSTbGZk,,,,,36.1685028076171875,-115.11640167236328125,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,3,1,3,5,3,3,1,5,3,1,1,,2,6,,7,,3,6,,2,3,2,1,,1,,2,3,,3,1,2,1,4,1,5,3,4,1,2,2,6,3,2,4,,,4
2020-10-26 13:52:12,2020-10-26 14:02:14,0,72.202.68.71,100,601,1,2020-10-26 14:02:14,R_2YssXxS5cMp5raJ,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,2,1,2,2,2,3,2,2,1,5,4,3,2,2,3,4,3,3,4,3,3,4,3,2,4,4,2,,2,6,,7,,1,4,,2,3,2,1,,2,,2,2,,2,2,1,2,2,2,5,3,4,1,2,2,6,3,1,4,,,3
2020-10-26 13:58:45,2020-10-26 14:03:05,0,70.170.49.167,100,260,1,2020-10-26 14:03:05,R_ylooNdxRdJLDc1H,,,,,36.0861053466796875,-115.25409698486328125,anonymous,EN,5,3,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,2,1,5,1,1,5,5,2,,2,6,,7,,1,3,,2,4,2,1,,2,,2,2,,2,2,1,4,1,1,4,2,1,3,2,2,1,1,2,4,,,1
2020-10-19 14:02:56,2020-10-19 14:03:15,0,172.58.76.114,5,18,0,2020-10-26 14:03:24,R_2AQK5NvCYb7loN5,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:00:36,2020-10-26 14:05:17,0,174.237.129.242,100,280,1,2020-10-26 14:05:17,R_1pXmItCRjBI4H21,,,,,35.078094482421875,-106.65830230712890625,anonymous,EN,5,2,3,2,1,2,2,2,2,2,2,5,3,2,3,3,2,5,4,4,5,3,2,3,3,2,4,4,2,,2,5,,7,,1,4,,2,5,2,2,,1,,2,3,,7,2,1,2,1,1,6,3,2,3,2,2,6,1,1,4,,,2
2020-10-26 13:59:20,2020-10-26 14:08:31,0,169.241.65.63,100,551,1,2020-10-26 14:08:31,R_eV5hjCO64HH97yh,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,1,3,1,3,1,3,5,3,5,5,6,5,5,4,5,5,6,2,3,4,4,3,4,2,3,3,2,2,,2,6,,4,,1,4,,2,3,2,1,,4,,2,2,,6,2,1,2,1,1,4,2,2,2,2,1,6,1,1,1,3,2,
2020-10-19 14:08:36,2020-10-19 14:08:50,0,172.56.42.202,5,14,0,2020-10-26 14:09:30,R_1FDFwYylCfCoZLx,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:02:26,2020-10-26 14:09:49,0,70.175.46.45,100,442,1,2020-10-26 14:09:49,R_Xvxh3mJDAXmjB3X,,,,,36.038299560546875,-115.14459991455078125,anonymous,EN,5,1,3,1,1,1,2,4,5,4,4,4,5,4,5,4,5,6,2,3,3,3,3,2,3,3,2,3,2,,2,6,,4,,1,2,,2,10,2,1,,3,,2,2,,2,2,1,3,3,2,5,3,1,2,2,1,6,2,2,4,,,4
2020-10-26 13:57:53,2020-10-26 14:10:53,0,68.108.28.217,100,779,1,2020-10-26 14:10:53,R_2DS7xc9re941Dpq,,,,,36.2819061279296875,-115.14749908447265625,anonymous,EN,5,1,1,1,1,1,5,5,5,6,6,6,4,5,5,6,6,6,1,1,3,4,3,5,4,2,2,3,1,,2,6,,7,,1,2,,2,1,2,1,,2,,2,2,,2,2,1,2,1,1,5,2,4,3,2,1,6,2,2,4,,,4
2020-10-26 13:53:41,2020-10-26 14:11:13,0,131.216.14.84,100,1051,1,2020-10-26 14:11:13,R_rpB6IlImkuNdlxT,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,2,2,2,3,3,5,5,5,5,5,6,5,5,5,5,4,6,3,3,3,3,4,3,3,5,3,3,2,,2,6,,8,,1,2,,2,9,2,1,,1,,2,1,,2,2,1,2,3,2,5,3,3,3,2,2,6,3,1,4,,,3
2020-10-19 14:10:45,2020-10-19 14:12:02,0,172.58.32.180,13,76,0,2020-10-26 14:12:46,R_O3jhqQOv6itVZQt,,,,,,,anonymous,EN,5,1,1,1,1,1,3,3,3,2,5,6,3,4,6,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:10:21,2020-10-26 14:16:38,0,71.38.130.207,100,377,1,2020-10-26 14:16:39,R_2z5rYW7s3ylZqgV,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,1,1,1,1,1,5,6,5,5,5,6,4,4,5,5,6,6,2,3,4,3,3,3,3,2,4,2,2,,2,6,,7,,1,4,,2,3,2,1,,2,,2,2,,2,2,1,2,1,2,5,3,3,3,2,2,6,2,2,4,,,3
2020-10-26 14:05:17,2020-10-26 14:17:09,0,130.17.126.11,100,712,1,2020-10-26 14:17:09,R_shyoEFZXGHBlWtX,,,,,37.523406982421875,-120.8516998291015625,anonymous,EN,5,1,1,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,1,2,2,5,4,1,5,4,2,1,2,,2,1,,7,,4,7,,2,10,3,2,,1,,2,3,,3,2,5,2,4,1,5,3,3,1,2,2,6,3,1,4,,,2
2020-10-19 14:09:27,2020-10-19 14:17:58,0,4.14.193.114,55,510,0,2020-10-26 14:18:16,R_1mQwb8FJTvwqPHL,,,,,,,anonymous,EN,5,1,2,2,1,1,5,3,2,4,6,6,5,5,4,5,6,5,2,3,4,4,3,3,4,4,3,3,1,,2,6,,4,,2,5,,2,4,2,2,,1,,2,3,,3,2,,,,,,,,,,,,,,,,,
2020-10-19 14:18:45,2020-10-19 14:18:59,0,24.120.54.106,5,13,0,2020-10-26 14:18:59,R_V3V8U7UlFuLH0R3,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:20:03,2020-10-19 14:20:11,0,68.234.176.251,5,7,0,2020-10-26 14:20:29,R_PvzOZFwVBXFs3uh,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:23:18,2020-10-19 14:25:16,0,68.224.63.142,13,117,0,2020-10-26 14:25:16,R_CjIJXMl7GuwFGZb,,,,,,,anonymous,EN,5,1,1,3,1,1,3,3,5,3,2,5,2,2,3,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:20:09,2020-10-26 14:25:20,0,72.207.159.161,100,311,1,2020-10-26 14:25:21,R_3hnc6QmlOdwz1My,,,,,36.203399658203125,-115.03639984130859375,anonymous,EN,5,3,3,4,3,2,6,2,2,2,2,2,1,1,1,2,1,5,4,3,3,3,3,3,2,3,3,3,2,,2,5,,3,,1,3,,2,12,2,1,,2,,2,3,,3,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,
2020-10-19 14:23:59,2020-10-19 14:25:27,0,172.58.75.132,11,88,0,2020-10-26 14:25:30,R_vZezsyc6G9Iz4hX,,,,,,,anonymous,EN,5,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:23:12,2020-10-19 14:26:16,0,68.227.59.159,13,183,0,2020-10-26 14:26:36,R_1QsibdbHT3L3JVe,,,,,,,anonymous,EN,5,1,1,1,1,1,5,2,4,5,6,6,2,5,2,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:26:21,2020-10-19 14:26:35,0,72.193.179.67,5,14,0,2020-10-26 14:26:36,R_2dv7v0JyqucGdL6,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:20:42,2020-10-26 14:27:28,0,72.203.5.232,100,405,1,2020-10-26 14:27:28,R_1GHnZ93YsTbvSFt,,,,,36.1378936767578125,-115.32129669189453125,anonymous,EN,5,1,2,1,1,1,5,4,5,3,4,6,2,2,2,1,6,3,4,4,5,3,2,4,3,3,4,3,2,,1,1,,7,,3,4,,2,9,2,1,,3,,2,3,,3,1,4,3,1,1,4,3,2,2,2,1,3,3,2,4,,,3
2020-10-19 14:27:06,2020-10-19 14:27:25,0,71.52.55.151,11,19,0,2020-10-26 14:28:13,R_Qmm4mUARVciAOPf,,,,,,,anonymous,EN,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:29:29,2020-10-19 14:29:34,0,131.216.14.83,5,5,0,2020-10-26 14:29:39,R_2ruROlKq1yHCRgk,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:30:36,2020-10-19 14:30:47,0,107.77.229.219,5,10,0,2020-10-26 14:30:53,R_3KIaOiwgMkq4jFL,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:25:46,2020-10-26 14:31:07,0,131.216.166.43,100,320,1,2020-10-26 14:31:07,R_3e5g4Psp2A9ttHw,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,4,5,3,4,6,6,3,4,4,5,5,4,3,3,3,3,3,3,4,3,2,2,2,,2,6,,3,,3,7,,1,3,1,1,,2,,2,3,,1,2,1,1,4,1,3,3,2,2,2,2,2,1,2,4,,,4
2020-10-26 14:26:29,2020-10-26 14:33:47,0,130.17.126.11,100,437,1,2020-10-26 14:33:47,R_u9Q7j8axs4nqNJD,,,,,37.523406982421875,-120.8516998291015625,anonymous,EN,5,1,1,1,1,1,5,5,3,6,5,6,5,6,5,6,6,5,3,3,5,5,4,3,4,2,3,2,2,,2,1,,7,,3,7,,2,12,2,2,,1,,2,6,own home,3,1,2,3,3,1,5,3,2,3,2,2,6,3,1,4,,,3
2020-10-26 14:25:19,2020-10-26 14:34:13,0,172.58.76.194,100,534,1,2020-10-26 14:34:14,R_UDCvgg4HIeCaNVf,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,2,,2,2,2,5,5,5,5,5,6,5,5,5,5,6,6,3,3,3,3,3,3,4,4,3,3,2,,2,6,,4,,2,6,,2,9,2,1,,2,,2,3,,1,2,1,4,1,2,3,3,2,3,2,2,6,2,1,2,,2,
2020-10-19 14:35:05,2020-10-19 14:35:15,0,70.189.181.82,5,9,0,2020-10-26 14:35:33,R_1fflmvTJtyzIhv8,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:27:53,2020-10-26 14:36:23,0,98.182.192.107,100,510,1,2020-10-26 14:36:23,R_2xOXFn9mfELXWhU,,,,,36.0113067626953125,-115.20379638671875,anonymous,EN,5,2,1,1,1,1,4,2,2,5,3,6,2,4,1,5,5,5,1,3,3,3,3,3,3,2,4,5,2,,2,6,,7,,1,3,,2,1,2,1,,2,,2,2,,2,2,1,2,2,2,7,1,2,3,2,2,3,1,2,4,,,3
2020-10-26 14:33:22,2020-10-26 14:40:26,0,70.173.243.107,100,423,1,2020-10-26 14:40:26,R_3kFmto4aeOhvS2M,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,1,1,1,1,1,3,2,3,3,3,6,1,1,1,5,6,6,4,5,5,3,3,4,3,2,5,4,2,,2,6,,4,,2,4,,2,13,2,1,,2,,2,3,,5,2,1,2,1,2,4,3,2,1,2,2,2,1,1,4,,,4
2020-10-26 14:22:59,2020-10-26 14:42:24,0,107.77.231.41,100,1165,1,2020-10-26 14:42:24,R_3siBRHhUdbnqszf,,,,,33.9441070556640625,-118.197998046875,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,5,6,6,6,6,6,1,3,3,3,4,2,4,3,2,2,2,,2,1,,4,,2,2,,1,1,2,2,,1,,2,3,,3,1,3,2,1,1,6,3,4,1,1,1,6,2,1,4,,,2
2020-10-26 14:38:04,2020-10-26 14:43:36,0,70.185.49.38,100,331,1,2020-10-26 14:43:36,R_wSGFY9E1bZUXr33,,,,,33.6194000244140625,-111.955596923828125,anonymous,EN,5,1,2,1,1,1,4,3,1,1,2,5,1,1,1,1,2,5,3,5,5,3,2,4,4,2,4,3,2,,2,6,,7,,2,7,,2,8,2,1,,2,,2,3,,5,2,1,2,1,1,2,2,3,3,2,2,6,3,1,4,,,3
2020-10-26 14:35:18,2020-10-26 14:44:12,0,71.222.18.200,100,534,1,2020-10-26 14:44:13,R_1LYe7jlFtsP1lla,,,,,36.178802490234375,-115.17150115966796875,anonymous,EN,5,1,2,1,2,2,5,4,4,4,5,6,5,4,4,3,5,5,3,3,3,3,3,3,4,4,4,3,2,,2,1,,4,,2,5,,2,13,1,2,,4,,2,3,,3,1,2,2,2,2,4,2,3,1,2,2,6,1,1,1,2,2,
2020-10-26 14:33:30,2020-10-26 14:44:46,0,174.237.0.226,100,676,1,2020-10-26 14:44:46,R_vNu1b5AS9nhtmU1,,,,,35.078094482421875,-106.65830230712890625,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,5,5,1,5,5,1,1,2,,2,7,N/A,9,,2,3,,2,,2,1,,4,,2,6,,5,2,1,3,1,2,4,2,4,1,1,1,6,3,1,4,,,4
2020-10-19 14:28:22,2020-10-19 14:45:37,0,174.237.7.41,92,1035,0,2020-10-26 14:45:41,R_3lMk2ZMpRcpuILA,,,,,,,anonymous,EN,5,1,1,1,1,1,5,1,6,6,6,6,5,3,2,6,6,3,3,4,5,5,1,4,2,1,5,5,2,,2,6,,7,,1,4,,2,6,2,1,,2,,2,2,,2,2,1,2,1,1,3,2,3,2,2,2,2,1,1,1,,,
2020-10-26 14:42:06,2020-10-26 14:49:18,0,174.72.219.101,100,431,1,2020-10-26 14:49:18,R_vTaLQt1VClFi7ZL,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,3,2,3,3,3,2,2,2,2,3,5,1,2,2,2,2,5,4,4,4,2,4,4,2,1,3,5,2,,2,6,,4,,1,5,,2,4,2,1,,6,,2,2,,5,1,1,2,2,1,8,1,2,2,1,2,3,2,2,4,,,2
2020-10-26 14:52:17,2020-10-26 14:52:22,0,107.77.230.112,100,4,1,2020-10-26 14:52:22,R_1IbG0kZFYGan4P0,,,,,34.10040283203125,-118.2946014404296875,anonymous,EN,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:50:43,2020-10-19 14:52:04,0,70.180.186.248,13,81,0,2020-10-26 14:52:52,R_6fLGfBZ0su73U41,,,,,,,anonymous,EN,5,1,1,1,1,1,5,5,5,5,6,6,4,5,6,3,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:47:37,2020-10-26 14:54:24,0,71.38.164.230,100,406,1,2020-10-26 14:54:24,R_27NmGQCDwrY16bO,,,,,36.0113067626953125,-115.20379638671875,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,3,2,3,3,3,3,3,3,2,3,2,,2,1,,7,,2,5,,2,12,2,1,,1,,2,3,,3,1,3,2,1,1,4,3,3,1,2,1,2,1,2,4,,,2
2020-10-26 14:50:14,2020-10-26 14:54:49,0,68.108.88.240,100,274,1,2020-10-26 14:54:49,R_w5WxW5oBSg4Fghr,,,,,36.2082061767578125,-115.2957000732421875,anonymous,EN,5,2,2,2,2,2,5,5,5,5,5,6,3,2,5,4,2,6,3,4,4,3,3,3,3,3,3,3,2,,2,6,,4,,1,1,,2,,2,1,,3,,2,2,,4,2,1,4,1,1,7,1,1,3,2,2,3,3,2,4,,,1
2020-10-26 14:48:04,2020-10-26 14:56:41,0,174.237.129.88,100,517,1,2020-10-26 14:56:42,R_DI8e7I8Hz01EAIF,,,,,35.181396484375,-106.5066986083984375,anonymous,EN,5,1,2,1,1,1,4,4,4,5,5,6,5,5,5,5,6,5,3,3,3,3,3,3,3,4,3,2,2,,2,6,,7,,2,4,,1,12,2,1,,2,,2,3,,4,2,1,3,4,1,5,3,4,1,2,2,6,3,2,2,3,2,
2020-10-26 14:46:33,2020-10-26 14:57:55,0,68.227.0.90,100,681,1,2020-10-26 14:57:55,R_2wz7WuBzKUV5emh,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,2,1,2,1,1,4,4,5,4,5,6,4,6,5,6,6,6,3,2,2,2,2,2,2,2,2,3,1,,2,6,,2,,2,7,,2,12,1,,,1,,2,3,,1,2,1,2,3,1,5,3,2,3,2,2,3,3,1,4,,,2
2020-10-19 14:57:09,2020-10-19 14:57:48,0,72.202.53.155,5,39,0,2020-10-26 14:57:59,R_3IYp0LzcZ4reCde,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:49:53,2020-10-26 14:59:52,0,98.167.6.247,100,599,1,2020-10-26 14:59:53,R_3IYPxHndWzVVfpG,,,,,36.0408935546875,-115.0829010009765625,anonymous,EN,5,1,2,2,2,2,3,3,3,4,4,4,1,3,1,3,4,5,4,5,5,2,2,5,3,2,4,5,2,,2,6,,4,,1,3,,2,4,2,1,,4,,2,3,,2,2,1,4,1,2,5,2,4,1,2,1,4,1,1,4,,,3
2020-10-19 14:59:53,2020-10-19 15:00:10,0,24.234.76.213,5,16,0,2020-10-26 15:00:12,R_1IRvFumRLSXH7Rq,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:49:12,2020-10-26 15:00:15,0,24.253.118.172,100,663,1,2020-10-26 15:00:16,R_30wznIeqM3hOAkH,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,2,1,1,2,5,5,4,4,6,6,3,3,3,3,5,6,3,3,4,3,2,3,4,3,4,2,1,,2,1,,8,,5,7,,1,7,2,2,,4,,2,3,,3,1,3,2,4,2,2,2,3,2,1,2,6,1,2,4,,,4
2020-10-26 14:53:23,2020-10-26 15:02:24,0,24.130.97.100,100,541,1,2020-10-26 15:02:24,R_24oUNKM0Xy2Rhff,,,,,38.4434051513671875,-122.70880126953125,anonymous,EN,5,1,1,2,1,1,5,3,5,6,6,6,5,6,2,6,6,6,1,1,3,2,3,4,3,2,2,1,2,,2,1,,2,,2,6,,2,3,2,2,,3,,2,2,,8,2,1,2,3,2,5,3,2,3,2,2,4,3,2,4,,,3
2020-10-26 14:56:08,2020-10-26 15:02:36,0,131.216.14.84,100,388,1,2020-10-26 15:02:36,R_1n2wItijB6TMdvd,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,3,1,1,5,4,4,2,2,6,2,1,1,1,1,5,1,6,4,4,5,3,1,3,2,2,1,3,2,,2,6,,8,,1,1,,2,1,2,1,,3,,2,1,,2,2,1,2,4,1,8,1,4,1,2,2,1,3,1,1,4,2,
2020-10-19 15:02:32,2020-10-19 15:02:54,0,72.202.97.221,5,21,0,2020-10-26 15:03:09,R_swnHkSVOXzYbwWt,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 14:59:55,2020-10-19 15:03:02,0,68.108.126.143,5,187,0,2020-10-26 15:03:09,R_4NIlVSSafOdOtWN,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 14:57:27,2020-10-26 15:05:24,0,72.193.12.175,100,476,1,2020-10-26 15:05:24,R_3qQ0aFBpkxFi9rg,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,3,1,2,1,2,1,2,2,3,2,2,3,1,5,3,6,4,5,5,2,1,3,3,3,4,4,1,,2,6,,7,,5,6,,1,3,2,1,,4,,2,4,,4,1,2,4,1,1,5,3,2,2,2,1,6,1,2,4,,,4
2020-10-26 15:01:22,2020-10-26 15:06:17,0,71.38.167.107,100,294,1,2020-10-26 15:06:17,R_WCAUKCQxBehe9Ql,,,,,36.0113067626953125,-115.20379638671875,anonymous,EN,5,1,3,1,1,2,2,5,3,2,3,4,1,1,3,5,6,6,4,3,5,4,3,4,4,2,4,4,2,,2,6,,7,,1,2,,1,13,2,1,,2,,2,2,,2,2,1,1,2,2,4,2,2,1,2,1,6,2,1,1,2,2,
2020-10-19 15:05:57,2020-10-19 15:06:03,0,72.203.26.243,5,6,0,2020-10-26 15:06:20,R_3EmvytioVlcNEoN,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 15:11:05,2020-10-19 15:11:14,0,131.216.14.83,5,9,0,2020-10-26 15:11:37,R_2dgnBAWNcrwqhlh,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 15:03:13,2020-10-26 15:11:42,0,68.227.11.51,100,508,1,2020-10-26 15:11:42,R_2EAx3fKijD2rVVz,,,,,36.079803466796875,-115.2032012939453125,anonymous,EN,5,1,1,1,1,1,4,3,2,6,6,6,3,2,1,3,6,2,4,4,4,4,3,3,3,3,4,4,1,,2,5,,6,,5,3,,2,4,2,2,,3,,2,3,,4,2,1,2,2,2,5,3,2,1,2,1,6,1,1,4,,,3
2020-10-19 15:13:06,2020-10-19 15:13:19,0,24.120.54.106,5,13,0,2020-10-26 15:13:28,R_1IazlTLUQ6F7XGb,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
